source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
punjab_30.8289_76.1254,cropland,AGRI_BURN,0.95,"The area inside the red square consists of regular agricultural plots, crop field boundaries, and vegetation typical of farming land without any industrial structures, brick kilns, or paved yards.",
punjab_30.8293_75.4559,cropland,AGRI_BURN,0.85,"The area inside the red box mainly consists of agricultural fields (cropland) with green vegetation, with only a very small building structure at the edge, making cropland the dominant land use type within the central bounding box.",
punjab_30.8295_76.2145,cropland,AGRI_BURN,0.95,"The red bounding box is centered directly over agricultural fields divided by straight pathways and crop patterns, showing no industrial or urban features inside the box.",
punjab_30.8304_76.0171,cropland,AGRI_BURN,0.95,"The area inside the red square consists clearly of agricultural fields (cropland) with distinct rectangular plot boundaries, vegetation patches, and plowed soil, and shows no signs of industrial structures like brick kilns or factories.",
punjab_30.8305_75.4659,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural field plots with grid-like field boundaries, typical of cropland land use.",
punjab_30.8313_76.0656,cropland,AGRI_BURN,0.95,"The red bounding box is located entirely over agricultural fields, showing distinct rectangular farming plots and crop boundaries with no industrial features or structures inside.",
punjab_30.8314_75.9937,cropland,AGRI_BURN,0.95,The area inside the red square consists of agricultural fields (cropland) characterized by distinct rectangular field boundaries and crop cultivation patterns without any industrial structures like brick kilns or sheds.,
punjab_30.8317_76.0320,cropland,AGRI_BURN,0.99,"Laal chaukor ke andar saaf taur par rectangular khet aur unke beech mein seedhi medh ki lakeerein dikh rahi hain. Yahan koi industrial structure, bhatta ya anya man-made building nahi hai.",
punjab_30.8339_75.7665,cropland,AGRI_BURN,0.95,"The area inside the red square shows standard agricultural fields with distinct rectangular parcel boundaries, cultivation patterns, and crop variations characteristic of cropland, with no industrial structures present.",
punjab_30.8347_75.9228,cropland,AGRI_BURN,0.95,"The red bounding box primarily shows agricultural fields divided into rectangular plots with visible crop patterns and field boundaries, crossed diagonally by a linear green feature (likely a ditch or tree line), with no industrial structures or bric",
punjab_30.8358_75.9191,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular agricultural fields aur straight field boundaries dikh rahi hain, koi industrial structure ya bhatta nahi hai.",
punjab_30.8359_76.2348,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields with visible rectangular parcel divisions and crop cover, and shows no signs of industrial structures or brick kilns.",
punjab_30.8363_75.9472,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields displaying regular rectangular field patterns with visible division bunds, typical of cropland landuse.",
punjab_30.8365_76.0841,cropland,AGRI_BURN,0.95,The red bounding box is centered over agricultural fields (cropland) characterized by rectangular green plots and distinct field boundaries.,
punjab_30.8376_76.1625,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf green aur brown rang ke khet dikh rahe hain, seedhi medh ke sath. Koi industrial structure, bhatta, chimney, ya shed nahi hai.",
punjab_30.8380_76.0979,cropland,AGRI_BURN,0.95,The red bounding box clearly frames cultivated agricultural fields showing distinct regular boundaries and varying crop growth stages typical of cropland.,
punjab_30.8384_76.1386,cropland,AGRI_BURN,0.95,"The red bounding box primarily contains agricultural fields with clearly defined boundaries, typical of cropland, and shows no industrial structures like brick kilns or factories.",
punjab_30.8385_76.1626,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly khet (cropland) aur kuch chote rural structures dikh rahe hain, koi industrial ya bhatta nahi hai.",
punjab_30.8392_76.0081,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (fields) aur unki medh ki lakeerein dikh rahi hain, koi industrial ya bhatta ki nishani nahi hai.",
punjab_30.8401_76.2126,cropland,AGRI_BURN,0.95,"The area inside the red box consists of green agricultural fields, marked by rectangular plot boundaries and typical farm vegetation, without any industrial structures, brick kilns, or urban features present within the boundaries.",
punjab_30.8417_76.0970,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet aur kheti se judi zameen hai. Koi bhatta, chimney, shed ya industrial activity maujood nahi hai.",
punjab_30.8455_76.2197,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf vyavasthit aayatakar khet (cropland) aur kuch chote rural ghar dikh rahe hain, koi industrial ya bhatta nahi hai.",
punjab_30.8470_76.2347,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear rectangular boundaries, straight lines, and varying shades of green and brown typical of cropland, with no industrial structures like kilns visible inside.",
punjab_30.8498_75.5142,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek industrial shed aur usse judi hui structure saaf dikh rahi hai, jo ki aaspas ke cropland ke beech ek industrial ya processing unit ko darshati hai.",
punjab_30.8500_75.9665,cropland,AGRI_BURN,0.8,"The red square primarily encloses agricultural land plots (cropland) divided by field boundaries, though bisected by a road or drainage line.",
punjab_30.8505_75.9737,cropland,AGRI_BURN,0.85,"The red box is centered on a rural area interspersed with agricultural fields and scattered residential trees, showing typical cropland characteristics without any industrial features like brick kilns or factories.",
punjab_30.8510_75.5194,cropland,AGRI_BURN,0.95,The red bounding box clearly frames standard agricultural fields with green crops and straight field boundaries (medh).,
punjab_30.8520_75.9734,urban,UNSURE,0.85,"The red box clearly shows residential buildings and houses, characterizing a typical settlement or rural residential area within the grid rather than industrial, agricultural, or barren land.",
punjab_30.8525_76.0564,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar mukhya roop se khet aur kuch vanaspati dikh rahe hain, bina kisi industrial ya bhatta structure ke.",
punjab_30.8526_76.3539,cropland,AGRI_BURN,0.95,"The red box encompasses agricultural plots and field boundaries, characteristic of cropland, with no industrial features like brick kilns or factories inside the box.",
punjab_30.8531_75.5660,cropland,AGRI_BURN,0.95,"The area inside the red square shows typical agricultural fields with distinct boundaries and crop patterns, characteristic of cropland.",
punjab_30.8545_75.7412,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar eent ka bhatta (brick kiln) saaf dikh raha hai, jismein lambi aayatakar layout, eent pakaane aur sukhane ke sheeds, aur aas-paas ki nangi bhoori zameen shamil hai.",
punjab_30.8564_75.5159,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf green agricultural fields (khet) aur unki boundaries dikh rahi hain, koi industrial ya anya structure nahi hai.",
punjab_30.8570_75.5201,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows agricultural fields with regular geometric field boundaries and vegetation, consistent with cropland.",
punjab_30.8579_75.5003,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly khet (cropland) ki boundaries aur green vegetation dikh rahi hai. Koi industrial shed, chimney ya brick kiln nahi hai.",
punjab_30.8585_75.2906,cropland,AGRI_BURN,0.95,"The area inside the red box consists clearly of cultivated agricultural fields with distinct rectangular parcel boundaries and crop patterns, showing no industrial infrastructure, brick kilns, or buildings within the target area itself.",
punjab_30.8592_76.0628,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur unki rectangular boundaries saaf dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.8595_76.3608,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural crop fields with distinct rectangular parcel boundaries and farm paths, lacking any industrial or manufacturing infrastructure.",
punjab_30.8604_75.5062,cropland,AGRI_BURN,0.99,"Laal chaukor ke andar sirf khet (agricultural fields) aur unki medh ki lakeerein dikh rahi hain, koi industrial ya bhatta ki nishani nahi hai.",
punjab_30.8627_75.5101,industrial,INDUSTRIAL,0.95,Laal chaukor ke andar ek brick kiln (eent ka bhatta) ya chhota industrial yard dikh raha hai jiski nangi bhoori zameen aur layout aas-paas ke khet se alag hai.,
punjab_30.8651_76.3331,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear rectangular plots, field boundaries, and varying crop vegetation stages, characteristic of cropland.",
punjab_30.8656_75.9545,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated agricultural fields (khet) aur kuch chhote rural structures dikh rahe hain, industrial ya bhatta jaisi koi cheez nahi hai.",
punjab_30.8667_76.3612,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar aur aas-paas saaf taur par anaj ya fasal ke khet (cropland) dikh rahe hain, jinme aayatakar khet aur seedhi medh ki lakeerein hain. Yahan koi industrial structure ya eent ka bhatta maujood nahi hai.",
punjab_30.8688_75.8844,urban,UNSURE,0.95,The area inside the red square shows dense residential housing with urban street patterns and buildings.,
punjab_30.8703_75.2144,cropland,AGRI_BURN,0.95,"The area inside the red bounding box displays regular geometric agricultural fields with straight field boundaries (medh) characteristic of crop cultivation, without any industrial structures like chimneys, sheds, or paved yards.",
punjab_30.8705_76.3603,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular patterns, field boundaries, and crop cover, showing no presence of industrial structures such as brick kilns or sheds.",
punjab_30.8707_76.3501,cropland,AGRI_BURN,0.95,The area inside the red square consists of agricultural fields with typical rectangular parcel boundaries and crop cultivation patterns.,
punjab_30.8718_76.3544,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf vyavasthit agricultural fields aur unki medh (boundaries) dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
punjab_30.8723_75.8851,urban,UNSURE,0.95,The red bounding box is centered over densely packed residential and commercial buildings typical of an urban area.,
punjab_30.8728_75.8551,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar bade rectangular sheds aur paved structures clearly visible hain, jo ki industrial activity ya godowns ko darshate hain.",
punjab_30.8746_76.3294,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields with visible rectangular boundaries and crop patterns, characteristic of cropland.",
punjab_30.8757_76.3707,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows partitioned agricultural fields (cropland) with regular farm boundaries and crop patterns, not industrial features.",
